t,m,d,a,psi,dlnA,dlnR,dg,dlnr_star,s_L_star,dlnw_common,dlnYL_star,ell_N_tilde,l_C_star,l_N_star,dln_tfp,l_C,l_N,U_C,U_N,G_C,B_N,q_C,q_N,N_C,x_C,dlnw_C_clear,l_C_demand,E,Z,D_C,v_C,v_N,S_C,S_N,H_C,H_N,f_C,f_N,dlnY,dlnw_C_paid,dlnw_C_mpl,dlnw_N,dlnw_avg,dlnr,dlnK,s_L,u_excess,u_rate,u_rate_C,u_rate_N,reallocation,overhang,cog_shift
2024.0,0.02632771614471208,0.017018511275458427,0.2,0.9,0.0,0.0003633498347281309,6.0690447663946485e-06,0.00026017391843652154,0.5997290064816292,-8.831662480662361e-05,0.0003634412663764022,0.000407599578779714,0.6001405362901291,0.36185946370987093,5.116674287061737e-05,0.6002879999999999,0.361712,0.017407693275154762,0.020592306724845237,0.00027738844130043017,0.00046017703569489754,0.00634508755984054,0.014031313412977134,0.6002879999999999,-2.7588755049917084e-05,-0.0005798697151670597,0.5999646397910342,0.00032336020896572837,0.0,0.0,0.005288219017796959,0.008125179741908423,0.018231385544148573,0.021288614455851427,0.0034574171990347465,0.0050302818506869325,0.19909253673578411,0.24387540958650955,0.0003633498347281309,-0.0001159053798565407,-0.0005798697151670597,0.0007266996694562618,0.00020099741404182333,0.0002601477951111519,0.0007804433853334557,0.5997290117098291,0.0,0.038,0.028181665283847857,0.053863653541486464,0.00019823765431736806,0.00016651295265135261,-0.0002456851135317459
2024.0833333333333,0.027955863452609947,0.01808681219427161,0.20833333333332577,0.9,5.057537305328873e-07,3.63899121774003e-05,5.835659195303489e-07,0.0002936087096304618,0.5996952069063226,-9.537529353508434e-05,0.000412742265792469,0.0004601770356947447,0.6001215101395976,0.3618784898604024,6.0327911105537146e-05,0.5999365372779131,0.3616669874134521,0.017750831383407308,0.020645643925227355,0.0,0.000643865325382631,0.0060306952022738,0.01395021170717243,0.6002796753861657,-6.132018866378734e-05,-0.0007239621873261567,0.5998843963184688,5.21409594442801e-05,0.0,0.0,0.005410161769080433,0.00813028817049411,0.0185766571404164,0.021355677180563647,0.0035346835591934527,0.005036321875897998,0.19970876832907486,0.2434416083555864,3.63899121774003e-05,-0.0001566954821988717,-0.00023153361437226326,0.0003211758904955374,2.306266149170117e-05,0.0001860794657432052,0.0005582383972296156,0.5997167285636213,0.0003964753086346598,0.03839647530863466,0.028737565771949816,0.05400199269622873,4.6180001926077185e-05,0.0,-0.00027738844130037845
2024.1666666666667,0.029679697940211993,0.019220862162371673,0.21666666666667425,0.9,5.543842238270831e-07,4.021483623142829e-06,4.0680326756814544e-08,0.0003311087556221537,0.599657301863757,-0.00010327025777738203,0.00046805647867040237,0.0005194144154471799,0.600100072771129,0.36189992722887093,7.061903753997931e-05,0.5998531864400759,0.3616579782474371,0.017823869108040614,0.02066496620444619,0.0,0.0007354927109071152,0.0060405237242655025,0.013936628711853968,0.6002693622729618,-9.730257259678635e-05,-0.0008056941130908364,0.5998477662903174,5.420149758461612e-06,0.0,0.0,0.005489228679571661,0.008148445767400087,0.01865046775621846,0.021377920968767814,0.003579781375338059,0.005046206955704953,0.2013824720736312,0.24372522356534593,4.021483623142829e-06,-0.00020057283037416837,-0.00020835374355084228,0.00030621125212840114,-9.923477173801513e-06,0.00019852732846175057,0.0005955819853852517,0.59968383998727,0.0004888353124868003,0.0384888353124868,0.028856291403319176,0.05405107515603722,2.4780010310060385e-05,0.0,-0.0003131107925330295
2024.25,0.03150421040048616,0.02042453844714093,0.225,0.9,5.577742510568177e-07,3.072564809098442e-05,4.864849950605876e-07,0.0003732918140804031,0.5996147803741869,-0.0001116572749358379,0.0005305816260118295,0.0005861313763542201,0.6000759271023779,0.361924072897622,8.249523094038318e-05,0.5998095404116465,0.3616638922396278,0.017857881688914102,0.020668685659811514,0.0,0.0007942528402717919,0.00606721828884166,0.01394550914785045,0.6002597288254058,-0.00013438024688197095,-0.0008695784707827129,0.5998253568873925,0.0,1.581647574599998e-05,0.0,0.005533343293665568,0.008170374354049936,0.018684629115306564,0.021383000927368077,0.0036046496481941,0.005056969662173555,0.20238038280225437,0.24421167660130166,3.072564809098442e-05,-0.00024603752181780885,-0.00022332882252128672,0.000326911568477334,-3.0480830090534212e-05,0.00023047582038543618,0.0006914274611563086,0.599643370059901,0.0005265673487256164,0.038526567348725616,0.028911807632954152,0.05405944158189881,2.3954154855926335e-05,0.0,-0.0003533476723855255
2024.3333333333333,0.033434572166874205,0.021701925153768623,0.23333333333332576,0.9,5.983146673118666e-07,8.138879286709929e-05,1.3306691473060627e-06,0.0004207489156624434,0.5995670935730197,-0.00012045630284705936,0.0006013148229087611,0.0006612438169986349,0.6000487410809432,0.3619512589190568,9.624270420541264e-05,0.5997750146464332,0.3616772747841264,0.017882972170081547,0.020664738399358593,0.0,0.0008417812868302121,0.006083134362682752,0.013960740753569914,0.6002502935413601,-0.00017228084538908087,-0.0009301173403617341,0.599806341345517,0.0,3.1326699083789045e-05,0.0,0.005559274764164703,0.008192891726170808,0.01870956170605589,0.021380057286161856,0.0036194123912664804,0.005067567452379401,0.20293347238135462,0.2447612017594714,8.138879286709929e-05,-0.0002927371482361402,-0.0002477528715018853,0.0003541932646975656,-4.9326999438293087e-05,0.00027219862136462335,0.0008165958640938701,0.5995968346815467,0.0005477105694401407,0.03854771056944014,0.02895287125202183,0.054047783625184906,2.36921964341108e-05,0.0,-0.00039865300134019245
2024.4166666666667,0.03547613118897127,0.023057321423689953,0.24166666666667425,0.9,7.092037629207051e-07,0.00015113018777363624,2.4901867868282636e-06,0.00047412376929514724,0.599513634432735,-0.00012961821646983714,0.0006813197836616058,0.000745774290015064,0.600018143876638,0.361981856123362,0.00011215061610589859,0.5997459150362255,0.36169555956678695,0.017902430532582038,0.020656094864405346,0.0,0.000886316130110032,0.0060919558076569374,0.013977947246126223,0.6002406522936529,-0.00021105803497835064,-0.0009927982105740526,0.599786499175178,0.0,4.0584138952470816e-05,0.0,0.005574055793129249,0.008215794459430234,0.018728674327158253,0.021372192085708626,0.00362798903041205,0.005078064346144538,0.20321713054084678,0.2453499970486469,0.00015113018777363624,-0.0003406762514481878,-0.0002823894729622737,0.0003924566814017486,-6.480759795594055e-05,0.0003226410276101887,0.0009679230828305661,0.5995439666703525,0.0005585253969873846,0.038558525396987384,0.028984827144797498,0.05402381453046021,2.3969737586698736e-05,0.0,-0.00044964549966733337
2024.5,0.03763440638605247,0.024495249569518124,0.25,0.9,9.167193284897271e-07,0.0002384270165784279,3.938411158957033e-06,0.0005341306352920583,0.5994537294344529,-0.00013908783961622066,0.000771777815157625,0.0008408633753014904,0.5999837217164891,0.3620162782835109,0.00013054050741208358,0.5997202784564141,0.3617178624621489,0.017917975580267333,0.020643883501169576,0.0,0.0009315746594993346,0.006096479984101392,0.013996383347931156,0.6002305607615266,-0.0002509147831108884,-0.0010602796838519544,0.5997638403587757,0.0,4.3561902361655136e-05,0.0,0.005580194287774556,0.008239697702636588,0.018743730920314117,0.02136060252438027,0.0036317937807980732,0.0050888131769139255,0.20328979618050053,0.24598401525297164,0.0002384270165784279,-0.00039000262272710905,-0.0003274285601870528,0.00044352249407479796,-7.632741470647915e-05,0.00038174469283603675,0.0011452340785081104,0.5994842470823004,0.0005618590814369107,0.03856185908143691,0.029010469256334614,0.05399045202380164,2.5230101485307355e-05,0.0,-0.000507015677406793
2024.5833333333333,0.03991508007507462,0.026020463079166445,0.25833333333332575,0.9,1.2449202584028132e-06,0.0003422548286070807,5.657153725297426e-06,0.0006015629826879378,0.5993866317049235,-0.0001487976947560957,0.0008740056821272507,0.0009477820693760972,0.5999450133394935,0.36205498666050645,0.00015177363848229645,0.5996958895635429,0.36174393377224834,0.017931616650256846,0.02062856001395178,0.0,0.0009796640631605236,0.006097638957197147,0.014016235449970691,0.600219812938645,-0.00029213935550261114,-0.0011342170222465517,0.5997371635832159,0.0,4.127401967302102e-05,0.0,0.005579287616577543,0.008265303220250894,0.018756759050814916,0.021345824679962055,0.003631753606089742,0.0051001704223744395,0.2031809511350136,0.2466755361806634,0.0003422548286070807,-0.00044093705025870683,-0.000381638230011233,0.0005067023741171285,-8.42801632989402e-05,0.000449634167393924,0.001348902502181772,0.5994170629062878,0.0005601766642086281,0.03856017666420863,0.02903306033143152,0.05394885968310796,2.7428843303978212e-05,0.0,-0.0005715334706359712
2024.6666666666667,0.04232398825998085,0.02763795441170911,0.26666666666667427,0.9,1.716349735510932e-06,0.00046237941806831734,7.641507735192144e-06,0.0006773017121713564,0.5993115138490496,-0.00015866470900857834,0.0009894710649437572,0.001067945244580291,0.5999015050487031,0.36209849495129687,0.0001762564064707292,0.599670914150959,0.36177381604627235,0.01794498274254287,0.02061028706022567,0.0,0.0010320423064285045,0.006095902944414122,0.01403788805225462,0.600208203618347,-0.00033507931930291214,-0.0012158720013504289,0.5997055737840882,0.0,3.465963312920817e-05,0.0,0.0055724594414170645,0.008293247613411676,0.018769394224951896,0.021328086369927383,0.003628523419428799,0.005112442007180923,0.20290947248117208,0.2474375262088549,0.00046237941806831734,-0.0004937440283114904,-0.00044393769140661196,0.000581274644921659,-8.909881873519435e-05,0.0005267040987791915,0.0015801122963375745,0.5993416840780091,0.0005552698027685363,0.038555269802768535,0.029055247497357082,0.05389943486872802,3.0456974554976535e-05,0.0,-0.0006440565644527376
2024.75,0.04486710856143273,0.029352962496636117,0.275,0.9,2.353142046776944e-06,0.0005992565587078216,9.898125921702628e-06,0.0007623241126975699,0.5992274602350522,-0.00016858620477223205,0.0011198096958052826,0.00120292622716801,0.5998526253392196,0.3621473746607804,0.00020444651871842905,0.5996439018791354,0.36180771772355874,0.017959311451822096,0.020589068945483586,0.0,0.001089883412799919,0.006091573023733959,0.01406174715233973,0.6001955200558028,-0.0003801308358755438,-0.0013063553212999037,0.5996682949756705,0.0,2.439309653512467e-05,0.0,0.005560482170215894,0.008324102994992496,0.018782874209641438,0.02130744140355647,0.00362255287912576,0.00512589034579279,0.20248739563673698,0.24828267053481387,0.0005992565587078216,-0.0005487170406477758,-0.0005136555753010284,0.0006669817275755859,-9.105910500301358e-05,0.0006135946449603581,0.0018407839348810744,0.5992572624701885,0.0005483803973056825,0.03854838039730568,0.02907904470729845,0.05384215993243443,3.42317194034214e-05,0.0,-0.0007255394421066979
