t,m,d,a,psi,dlnA,dlnR,dg,dlnr_star,s_L_star,dlnw_common,dlnYL_star,ell_N_tilde,l_C_star,l_N_star,dln_tfp,l_C,l_N,U_C,U_N,G_C,B_N,q_C,q_N,N_C,x_C,dlnw_C_clear,l_C_demand,E,Z,D_C,v_C,v_N,S_C,S_N,H_C,H_N,f_C,f_N,dlnY,dlnw_C_paid,dlnw_C_mpl,dlnw_N,dlnw_avg,dlnr,dlnK,s_L,u_excess,u_rate,u_rate_C,u_rate_N,reallocation,overhang,cog_shift
2024.0,0.10571776043945279,0.058609543699050345,0.3,0.5,0.0,0.0024503732994429345,4.097141122626591e-05,0.0011792470710634004,0.5990931940577691,0.0009400527615078163,0.002452539229771092,0.001982512849017184,0.5995701900136999,0.36242980998630003,0.0010359439527608948,0.6002879999999999,0.361712,0.017407693275154762,0.020592306724845237,0.0012303438003973266,0.002038512407103843,0.00634508755984054,0.014031313412977134,0.6002879999999999,-0.00013455094598587703,-0.001457262129671978,0.5987161981108997,0.0015718018891002217,0.0,0.0,0.003394087415995117,0.008110231520568686,0.02090838541837845,0.023551614581621548,0.0023894413087976437,0.005133920338770389,0.15133908992733197,0.2374137708270134,0.0024503732994429345,0.0008055018155219392,-0.001457262129671978,0.004900746598885869,0.002347281962055273,0.0011786282338243836,0.003535884701473151,0.5990933181057894,0.0,0.038,0.028181665283847857,0.053863653541486464,0.0007390322569297836,0.0007385606192529103,-0.0011964915152616073
2024.0833333333333,0.1067440801012841,0.059683967866605625,0.3,0.5,3.414284268855492e-06,0.0012327459763971458,2.0436278805004957e-05,0.0012134180379916874,0.59906741291637,0.0009693970949050068,0.0025249180966907103,0.002038512407103779,0.5995498935362117,0.3624501064637883,0.0010672318225122938,0.598868561387676,0.3617706259015356,0.018582108738280263,0.02077870397250805,0.0,0.0019339453745765844,0.005269056546861573,0.01374788768694533,0.6000429768508014,-0.00023930828010712248,-0.0010316313790465165,0.5988193172290612,4.92441586147363e-05,0.0,0.0,0.004712759118277108,0.007944084601034799,0.022114488413606633,0.023937662458015693,0.003223441899086264,0.005066323683825027,0.18174145409247017,0.23642601228698634,0.0012327459763971458,0.0007300888147978843,0.0006591574265347406,0.0021379460332102353,0.0012605116072646203,0.0008442260036235894,0.0025326780108707683,0.5991414166444916,0.001360812710788313,0.03936081271078831,0.030094887960020553,0.05431640405526144,8.035566774589054e-05,0.0,-0.0012303438003974001
2024.1666666666667,0.10777829142292474,0.06077681666579396,0.3,0.5,5.117307502605905e-06,0.0014581309535545877,2.412378117880425e-05,0.0012480320456643309,0.5990410364512262,0.0009980373290493858,0.002597588510510415,0.002096011192234419,0.5995290524962581,0.36247094750374187,0.001098274828046679,0.598936530972673,0.36186336765203037,0.01836044159017012,0.020839659785126436,0.0,0.001736657767476446,0.005753955906209814,0.013716959421489726,0.5998892792876883,-0.00031977475325993483,-0.0006749544745478209,0.5989493483196072,0.0,1.2817346934257401e-05,0.0,0.005230590443855827,0.007917248091747792,0.021903183753641614,0.023960934855455356,0.0035245879051675256,0.005053548511348941,0.1967710226558097,0.23826365687362425,0.0014581309535545877,0.0006782625757894511,0.000696722840587293,0.0020743684405195952,0.0012043028386462648,0.0009224727436730973,0.002767418231019292,0.5991062990995144,0.0012001013752965597,0.03920010137529656,0.029743287925004296,0.05445386707464312,8.410844823744656e-05,0.0,-0.0012651055481949088
2024.25,0.10882041486327558,0.061888359137871767,0.3,0.5,7.127622600839593e-06,0.0016927864838431703,2.7952472132361384e-05,0.001283637138826634,0.5990139424405916,0.0010276569627616246,0.0026724381397012715,0.0021550458470200396,0.599507653517368,0.362492346482632,0.001130302707037629,0.5990148644880054,0.3619532510331728,0.018193893111895114,0.020837991366926524,0.0,0.0015489061419624583,0.005993668453828088,0.013774498948899972,0.5998010643247458,-0.0003830148562555568,-0.00041887642842763115,0.5990623372659778,0.0,4.747277797234606e-05,0.0,0.005454388564084956,0.00794131469673436,0.021736351644272622,0.023930953195948693,0.0036493705604262023,0.005064625677445558,0.20387044515087013,0.24017665916043282,0.0016927864838431703,0.0006446421065060678,0.000713008798458358,0.002044950103932297,0.0011723050498098372,0.0010037366657206803,0.003011209997162041,0.5990700566075107,0.0010318844788216389,0.03903188447882164,0.0294776975988554,0.05443695951943,6.898753265427437e-05,0.0,-0.0013007991658882925
2024.3333333333333,0.1098704701146461,0.0630188665187663,0.3,0.5,9.456995278536374e-06,0.0019009272907516994,3.132313948807863e-05,0.0013202584612599824,0.5989861132282428,0.00105828326477233,0.0027495238925645026,0.0022156537625390694,0.5994856829460675,0.3625143170539325,0.0011633419250569278,0.5990739385517758,0.36203215203471095,0.018074992520801574,0.020818916892711536,0.0,0.00139316250368271,0.006106899957828843,0.013834398043816403,0.5997412377974226,-0.00043357043435204905,-0.00022548809910113076,0.5991506779133924,0.0,7.673936161656236e-05,0.0,0.005562283661420786,0.007968321375625066,0.021614208392562534,0.023891665621247803,0.0037075680528285107,0.005076778038132139,0.20765740531051535,0.24165234286733228,0.0019009272907516994,0.0006247128304202811,0.0007352208197795342,0.002022976418851263,0.0011516442542691032,0.0010778022893146045,0.0032334068679438135,0.599034724427594,0.0008939094135131109,0.03889390941351311,0.02928789407345815,0.054378630706287,5.8682292487344245e-05,0.0,-0.0013374475285351487
2024.4166666666667,0.110928476086769,0.06416861218816898,0.3,0.5,1.2067256902542926e-05,0.002091720442659138,3.439073739101765e-05,0.001357908576778755,0.5989575334257782,0.001089902637113944,0.002828858034377739,0.0022778730873694955,0.5994631268483137,0.36253687315168626,0.0011973893874745486,0.599123021994526,0.3621004331769354,0.017980071083003146,0.02079647374553516,0.0,0.0012684447481239314,0.006167299686787913,0.013880604009713948,0.5996953998023744,-0.00047452824208660163,-7.341935470711068e-05,0.5992169613597349,0.0,9.393936520885049e-05,0.0,0.005620250613539647,0.007989064335765881,0.021515471619744125,0.023853085829645695,0.003737671480811693,0.005085722880360524,0.2099659203143685,0.24274270006930884,0.002091720442659138,0.0006153743950273423,0.0007506476213768625,0.0020247776517809024,0.0011465409147458688,0.001147297836291728,0.003441893508875184,0.5989997631276549,0.0007765448285383045,0.038776544828538304,0.029136251761979478,0.05431350676788323,5.1125205301538745e-05,0.0,-0.0013750739852648557
2024.5,0.11199445089078902,0.06533787161527946,0.3,0.5,1.493315168512773e-05,0.0022704169741357065,3.724419547377802e-05,0.0013966038632815983,0.5989281866230517,0.0011225124962910306,0.0029104655604293168,0.0023417427364412374,0.59943997100598,0.36256002899401996,0.001232450138292839,0.5991657222494435,0.362159983332621,0.017899840136636893,0.020774454281298392,0.0,0.0011695603676002975,0.006204119107814972,0.013914744799813559,0.5996578691109257,-0.0005081432205463279,4.9061014849067475e-05,0.5992652164249221,0.0,9.949417547860939e-05,0.0,0.005654963711946508,0.008004212656357722,0.02143149736445762,0.023817427104526664,0.003754905229827148,0.005091914214593845,0.21154919104825193,0.2435742799837422,0.0022704169741357065,0.0006143692757447027,0.0007576412828845574,0.002050416732394178,0.0011556132002432382,0.0012137328386279483,0.0036411985158838448,0.5989648571532629,0.0006742944179352825,0.03867429441793528,0.029008003732085553,0.054250681685211945,4.508009674364377e-05,0.0,-0.0014137023654535049
2024.5833333333333,0.11306841182325876,0.06652692230113617,0.3,0.5,1.8036834641275898e-05,0.0024399258939396267,3.993295489829576e-05,0.001436363082543721,0.5988980556719439,0.0011561167346863146,0.0029943791843602624,0.002407302399696467,0.5994162009133983,0.3625837990866017,0.001268534064100736,0.5992033319731151,0.3622125338024367,0.017830438941993862,0.020753695282454118,0.0,0.0010917581283629296,0.0062293713204509635,0.01394078286812572,0.5996260776399542,-0.0005361538204678439,0.00014890434884568955,0.5992989045881217,0.0,9.557261500658942e-05,0.0,0.005677679771348854,0.008015790566917024,0.021358567140011064,0.023784869902593077,0.0037656252554344183,0.005096403810856205,0.21273118507549782,0.2442427042874344,0.0024399258939396267,0.0006199629142184707,0.0007575905095144472,0.002096146108895987,0.0011763694300734667,0.0012779478567108526,0.003833843570132558,0.5989298247412966,0.0005841342244479811,0.03858413422444798,0.028897022792690803,0.05419197231057603,3.992136456260065e-05,0.0,-0.0014533569848174646
2024.6666666666667,0.11415037535009763,0.06773604371737951,0.3,0.5,2.1364580882800544e-05,0.002601971449335097,4.248646149512019e-05,0.0014772065266015488,0.5988671228546768,0.0011907230075023315,0.003080636344726743,0.002474592550534177,0.5993918017739648,0.3626081982260352,0.0013056539243330588,0.5992362971772376,0.36225941132743944,0.017770008586759183,0.02073428290856357,0.0,0.0010314084642051302,0.006248223411803194,0.013961712278972426,0.599598612488842,-0.0005599477319089356,0.00023062940869112702,0.599320708798583,0.0,8.441162134542601e-05,0.0,0.005693437544034489,0.008025326656888251,0.02129483668121499,0.023755184368312632,0.003772658169092059,0.005099966596814847,0.21366010495978674,0.24480628958849648,0.002601971449335097,0.0006307752755933961,0.0007523351562099256,0.0021580863381488397,0.0012064888867804136,0.0013404451279211572,0.0040213353837634715,0.5988945516635393,0.000504291495322752,0.03850429149532275,0.028800367874289058,0.05413740022515092,3.535041668908945e-05,0.0,-0.0014940626514166266
2024.75,0.11524035709054599,0.06896551724137952,0.3,0.5,2.4905119340727228e-05,0.002757713139116315,4.492460872659743e-05,0.0015191555875981068,0.5988353699673448,0.0012263413606183936,0.0031692776940037935,0.0025436544540242334,0.5993667584968159,0.36263324150318405,0.0013438243557411023,0.5992647930851046,0.3623016162529506,0.017717428948200976,0.02071616171374358,0.0,0.0009857862671356354,0.006263039123315986,0.013979359016602909,0.5995745287581509,-0.000580654382950167,0.0002974600435615828,0.5993327008451017,0.0,6.790775999709897e-05,0.0,0.00570467420164571,0.00803372846787884,0.021239176439537384,0.023728124634937744,0.0037773624033460604,0.005103057165820835,0.21440963800883825,0.24529795201224658,0.002757713139116315,0.0006456869776682267,0.0007434849954499259,0.0022330333434172982,0.0012440675436108664,0.001401565714772914,0.004204697144318742,0.5988589557228983,0.00043359066194455925,0.03843359066194456,0.02871627141834334,0.05408668449730545,3.1228179476733287e-05,0.0,-0.001535844671554059
2024.8333333333333,0.11633837180114937,0.07021562608766191,0.3,0.5,2.8648836734610348e-05,0.0029080482206091727,4.726283312992221e-05,0.0015622325543927225,0.5988027783580803,0.0012629835767130023,0.0032603463815967203,0.0026145301748729142,0.599341055693579,0.3626589443064209,0.0013830613986940785,0.5992889366441327,0.36233992905287593,0.01767186026528776,0.02069927403770326,0.0,0.0009527759133636238,0.006274993723074124,0.013994753736405456,0.5995531036342657,-0.0005992009669774661,0.0003518818547019242,0.5993365208644867,0.0,4.758422035400223e-05,0.0,0.0057126897300524395,0.008041480144014075,0.021190736851697315,0.02370349028280218,0.003780455530663918,0.0051059151130779966,0.21502063959440776,0.24573595853708163,0.0029080482206091727,0.0006637826097355363,0.0007323159894176622,0.0023184742609751834,0.0012875887937719582,0.0014615759369689839,0.0043847278109069516,0.5988229694276052,0.0003711343029910233,0.03837113430299102,0.028643408712210716,0.054039570547060684,2.7489126015300958e-05,0.0,-0.001578728855567034
2024.9166666666667,0.11744443335972723,0.0714866552354774,0.3,0.5,3.2587406162103867e-05,0.00305375121294095,4.951446445172751e-05,0.001606460519774373,0.5987693289431442,0.0013006628717196595,0.003353887724058975,0.0026872625851180935,0.5993146776752059,0.36268532232479406,0.0014233822780030923,0.599308857859047,0.3623749860899923,0.017632579883972287,0.020683576166988144,3.545715468245003e-05,0.0009306615888500236,0.0062847388295992,0.014008468406056416,0.5995337444678644,-0.0006163497877765532,0.0003959187280175916,0.5993335032716671,0.0,2.4645412620150076e-05,0.0,0.005718260047027921,0.008048823948603045,0.021148787832360273,0.023681114747263435,0.0037823594079456953,0.005108657824261065,0.21551881455923422,0.246130769499971,0.00305375121294095,0.0006843130839431064,0.0007198115143727628,0.002412447454352976,0.001335847297716138,0.0015207072308794528,0.004562121692638359,0.5987865319991509,0.00031615605096043525,0.038316156050960434,0.028580637975102203,0.05399585913214039,2.4099519255249557e-05,2.1249786875670687e-05,-0.0016227415234967247
2025.0,0.11855855474936026,0.07277889135244531,0.3,0.5,3.671361153308116e-05,0.0031955342181533915,5.169174231029105e-05,0.0016518633384794159,0.5987350022129332,0.0013393937528303065,0.0034499490537154556,0.002761895371533762,0.5992876084488954,0.3627123915511045,0.0014648053010430607,0.5993247176170832,0.3624073253704666,0.01759892681966708,0.02066903019278288,0.00010827088013232178,0.0009180006569922128,0.006292684419618963,0.014020830555073818,0.5995159511615955,-0.0006327255710390955,0.00043127411696850817,0.599324756120607,0.0,3.850352381373767e-08,0.0,0.0057219027938658976,0.008055876179107172,0.021112661952440173,0.023660847752126284,0.0037833498379489985,0.005111339040682112,0.21592242570506556,0.24648887066320113,0.0031955342181533915,0.000706668181791211,0.0007067236459199794,0.002513410053302722,0.0013878819968723155,0.0015791733854575796,0.004737520156372739,0.5987495859148285,0.0002679570124499639,0.03826795701244996,0.02852691249293072,0.053955379632847716,2.1037932426415384e-05,6.48894146614568e-05,-0.0016679095106238893
2025.0833333333333,0.11968074804243191,0.07409262271420944,0.3,0.5,4.1021256725605414e-05,0.0033340702964010753,5.3806210840600444e-05,0.0016984656071736032,0.5986997782336924,0.0013791919462148494,0.0035485796441978553,0.002838473042727628,0.599259831715112,0.362740168284888,0.0015073498065064973,0.5993367061421907,0.3624374127102119,0.017570285163800187,0.02065559598379704,0.0001758352876103375,0.0009135512136770885,0.0062991217737989325,0.014032043262823264,0.5994992980308361,-0.0006488369747833808,0.0004594070176143492,0.599311210588966,2.5495553224730294e-05,0.0,0.0,0.005689183201452308,0.008062692028887427,0.021081736481045683,0.023642544461643072,0.0037642801623059435,0.005113981499486572,0.21532816927532947,0.24665879056806403,0.0033340702964010753,0.0007303549714314686,0.0006936251136759445,0.00262013989162331,0.001442925733825633,0.0016371772220873026,0.004911531666261908,0.5987120755665327,0.00022588114759723027,0.03822588114759723,0.02848125472950781,0.05391796643382614,1.9629388731234876e-05,0.00010538454209994443,-0.0017142601728630847
2025.1666666666667,0.1208110243846777,0.07542813911994665,0.3,0.5,4.550510762898878e-05,0.0034516599597400827,5.556152953203579e-05,0.001746292652737793,0.5986636366476776,0.0014200743517280838,0.003649830665582385,0.002917040935903849,0.5992313308647084,0.36276866913529165,0.0015510361326917072,0.5993256914089994,0.36246565675448306,0.017562202721330817,0.020646449115186524,0.00020625710192589963,0.0009162304777570185,0.006289643742403005,0.014037363720921906,0.5994802008551754,-0.00066483388401465,0.0004862179857246789,0.5992934723776234,3.2219031375957385e-05,0.0,0.0,0.005670258768472828,0.008066510855251957,0.021072099070912526,0.023632023577812765,0.0037534744572223153,0.0051154481745445506,0.21492395732830386,0.24674385871754367,0.0034516599597400827,0.0007552404677134339,0.0007088191137254822,0.0026949853208183224,0.001486704606986285,0.0016896724510706922,0.005069017353212076,0.5986749983597631,0.0002086518365173387,0.03820865183651734,0.02846903446871733,0.053891403583603316,2.172827087437712e-05,0.00012361518021975626,-0.0017618213920007361
2025.25,0.12194939397927788,0.07678573180366444,0.3,0.5,5.0135235089991765e-05,0.003566288472074903,5.726040084051669e-05,0.0017953638456447148,0.598626558013011,0.0014620378736462912,0.0037537317776417736,0.0029976452232736324,0.5992020889761576,0.36279791102384235,0.0015958702343019094,0.5993096207815897,0.3624930426688221,0.017557209697692457,0.0206401268518955,0.00022951033492923933,0.0009233665187380335,0.006283196805806595,0.014040027337790105,0.5994591372041274,-0.000680794442176443,0.0005128322710052722,0.5992728565972073,3.676418438236517e-05,0.0,0.0,0.005657347511529412,0.008069048582727657,0.021066031262514693,0.023624852500503217,0.0037461111095457213,0.005116414029170364,0.21464384752279111,0.24679974759801956,0.003566288472074903,0.0007812434314698482,0.0007282668065820739,0.0027685089103549154,0.0015306861418110463,0.001741808615483933,0.005225425846451799,0.59863730569265,0.00019733654958795782,0.03819733654958796,0.028461912409929985,0.05387193929910943,2.323549288987814e-05,0.00013754775179189807,-0.0018106215807679588
2025.3333333333333,0.12309586607102986,0.07816569334122654,0.3,0.5,5.4906935160034824e-05,0.0036800316363452628,5.893782123823359e-05,0.0018457056193392418,0.5985885211893194,0.0015051006178042675,0.0038603366945726145,0.0030803329180904633,0.5991720888129056,0.36282791118709434,0.0016418736219981128,0.5992901515961513,0.36252004446916347,0.017554242951399332,0.02063556098328556,0.00024838929965953493,0.0009336991003885409,0.006278729223466533,0.014041777306088358,0.5994367012723959,-0.0006967931083004667,0.0005392554815794783,0.5992500005786707,4.0151017480560824e-05,0.0,0.0,0.005647961313556083,0.008071238875393199,0.021062288318557876,0.023619782285023448,0.003740774065822628,0.0051172964477735035,0.21443630968602953,0.24684589093031944,0.0036800316363452628,0.0008083075095038008,0.0007504429305645248,0.0028422507777381874,0.0015754157305193678,0.0017941898884191688,0.0053825696652575064,0.5985988605590218,0.00018980393468489426,0.03818980393468489,0.028458138075932747,0.053856868305288325,2.4438618342004226e-05,0.00014885726104782454,-0.001860689687731914
2025.4166666666667,0.1242504489305534,0.0795683175529489,0.3,0.5,5.9818420263220955e-05,0.0037940039595038473,6.061254974593728e-05,0.001897345655875142,0.598549504502446,0.001549283482921941,0.003969702831877482,0.0031651518802849016,0.599141312820848,0.3628586871791519,0.001689069985947812,0.5992681450738115,0.36254691518350773,0.017552756461731708,0.020632183280948742,0.000264360600024105,0.0009465787787272806,0.006275419120227865,0.014043222126024147,0.5994132082603885,-0.0007129019521754044,0.0005654766266458034,0.5992252476544884,4.289741932317348e-05,0.0,0.0,0.005640575274919987,0.008073397682818059,0.021060227619492992,0.02361615187944313,0.003736597374300241,0.005118226103034612,0.21426772065695715,0.24688780095010343,0.0037940039595038473,0.0008363815307465364,0.0007745504495501944,0.0029170454128474165,0.0016211761760200542,0.0018471459780494115,0.005541437934148234,0.5985595807187574,0.00018493974268044694,0.038184939742680446,0.028456812047119417,0.053844751354209304,2.548032172364212e-05,0.00015842288640704523,-0.0019120552019996138
2025.5,0.12541314983856508,0.08099389940170455,0.3,0.5,6.48694660753824e-05,0.003908874463129629,6.229581061108639e-05,0.0019503125354322038,0.5985094858131133,0.0015946090455950322,0.004081890077510915,0.003252150821675707,0.599109743125944,0.362890256874056,0.0017374843864775766,0.599244083672372,0.3625738144255155,0.017552426119169462,0.020629675782942655,0.000278259463927788,0.0009616148170077388,0.00627273022696462,0.014044534394321106,0.5993888165163868,-0.0007291881373244303,0.0005915336286981762,0.5991988137254366,4.52699469354334e-05,0.0,0.0,0.005634301929980432,0.008075604805574826,0.021059471002269715,0.023613588223201462,0.003733076393780938,0.00511922694360598,0.21411810810724363,0.24692637526907196,0.003908874463129629,0.0008654209082706017,0.0008001608502014206,0.002993350472729354,0.0016681124222940934,0.0019008795027502853,0.005702638508250856,0.5985194091373365,0.00018210190211211813,0.03818210190211212,0.028457401818148497,0.05383478050192172,2.6433309813528316e-05,0.00016674533748457278,-0.0019647481577114026
2025.5833333333333,0.1265839750702598,0.08244273488648422,0.3,0.5,7.006078362630626e-05,0.004025098624065911,6.399520789023427e-05,0.002004635574744498,0.5984684425478524,0.0016411010435436137,0.004196960224320095,0.003341379310735135,0.5990773615319699,0.3629226384680301,0.001787142879419573,0.5992182635891716,0.36260086096194216,0.01755303032282213,0.02062784512606382,0.0002906109213889341,0.00097853011999538,0.006270343997094058,0.01404574221660609,0.599363600636839,-0.0007457118451913428,0.0006175074627151904,0.5991708551659664,4.740842320527516e-05,0.0,0.0,0.005628642314115459,0.008077863126664774,0.02105976399425298,0.023611860280943583,0.0037299259956404167,0.005120290294632511,0.21397640165670984,0.24696142483577085,0.004025098624065911,0.0008953891983522708,0.0008270362849176051,0.00307142115073697,0.0017162982144776084,0.001955532260385552,0.005866596781156656,0.5984783006919858,0.0001808754488859532,0.03818087544888595,0.028459544884925768,0.053826461322881096,2.733536022339611e-05,0.00017413937169472634,-0.002018799138323937
2025.6666666666667,0.1277629298797512,0.08391512093125392,0.3,0.5,7.539371761715912e-05,0.004143022935446326,6.571649118307827e-05,0.0020603447501935076,0.5984263517131168,0.0016887841278984716,0.004314976699637605,0.003432887776879789,0.5990441495184274,0.36295585048157253,0.0018380723368335388,0.5991908849427665,0.36262815303598384,0.017554400698219022,0.020626561323030354,0.00030178026820937287,0.00099710515194662,0.006268083864733756,0.014046839673382255,0.5993375923658307,-0.0007625254536501411,0.0006435016357867095,0.5991414950625501,4.938988021641055e-05,0.0,0.0,0.0056233209268424945,0.008080158927447777,0.021060916123134182,0.02361080944172759,0.0037269872377670805,0.005121402275669877,0.213836823857307,0.24699280425976664,0.004143022935446326,0.0009262586742483306,0.0008550380591544991,0.003151407428643665,0.0017657730974299198,0.002011215103279937,0.006033645309839811,0.5984362161777269,0.00018096202124937705,0.038180962021249376,0.02846296697667445,0.053819458835693286,2.8207114478429052e-05,0.00018082398596663956,-0.002074239280654454
